Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Cell Wall and Capsule	Cell Wall and Capsule	UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis	75
Cell Wall and Capsule	Cell Wall and Capsule	YjeE	65
Cell Division and Cell Cycle	Cell cycle in Prokaryota	Bacterial_Cell_Division	119
Cell Division and Cell Cycle	Cell cycle in Prokaryota	Bacterial_Cytoskeleton	506
Cell Division and Cell Cycle	Cell cycle in Prokaryota	MukBEF_Chromosome_Condensation	6
Cell Division and Cell Cycle	Cell cycle in Prokaryota	Murein_hydrolase_regulation_and_cell_death	17
Cell Division and Cell Cycle	Cell cycle in Prokaryota	Two_cell_division_clusters_relating_to_chromosome_partitioning	54
Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	86
Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	2
Carbohydrates	Central carbohydrate metabolism	Embden-Meyerhof_and_Gluconeogenesis_Archaeal	71
Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff_Pathway	127
Carbohydrates	Central carbohydrate metabolism	Glycogen_metabolism	356
Carbohydrates	Central carbohydrate metabolism	Glycolate,_glyoxylate_interconversions	17
Carbohydrates	Central carbohydrate metabolism	Glyoxylate_bypass	3
Carbohydrates	Central carbohydrate metabolism	Methylglyoxal_Metabolism	1
Carbohydrates	Central carbohydrate metabolism	Pentose_phosphate_pathway	218
Carbohydrates	Central carbohydrate metabolism	Pyruvate:ferredoxin_oxidoreductase	41
Carbohydrates	Central carbohydrate metabolism	Pyruvate_Alanine_Serine_Interconversions	41
Carbohydrates	Central carbohydrate metabolism	Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	110
Carbohydrates	Central carbohydrate metabolism	Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	33
Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	582
Clustering-based subsystems	Cluster of Unknown Function	CBSS-221988.1.peg.771	12
Clustering-based subsystems	Clustering-based subsystems	Bacterial_RNA-metabolizing_Zn-dependent_hydrolases	231
Clustering-based subsystems	Clustering-based subsystems	CBSS-160492.1.peg.550	31
Clustering-based subsystems	Clustering-based subsystems	CBSS-176279.3.peg.1389	27
Clustering-based subsystems	Clustering-based subsystems	CBSS-176279.3.peg.868	71
Clustering-based subsystems	Clustering-based subsystems	CBSS-176299.4.peg.1996	280
Clustering-based subsystems	Clustering-based subsystems	CBSS-214092.1.peg.3450	2
Clustering-based subsystems	Clustering-based subsystems	CBSS-228410.1.peg.134	37
Clustering-based subsystems	Clustering-based subsystems	CBSS-235.1.peg.567	105
Clustering-based subsystems	Clustering-based subsystems	CBSS-243277.1.peg.4359	45
Clustering-based subsystems	Clustering-based subsystems	CBSS-251221.1.peg.1863	53
Clustering-based subsystems	Clustering-based subsystems	CBSS-257314.1.peg.752	59
Clustering-based subsystems	Clustering-based subsystems	CBSS-261591.3.peg.3916	67
Clustering-based subsystems	Clustering-based subsystems	CBSS-266117.6.peg.2476	89
Clustering-based subsystems	Clustering-based subsystems	CBSS-269801.1.peg.1715	3
Clustering-based subsystems	Clustering-based subsystems	CBSS-281090.3.peg.464	59
Clustering-based subsystems	Clustering-based subsystems	CBSS-288681.3.peg.1039	82
Clustering-based subsystems	Clustering-based subsystems	CBSS-290633.1.peg.1906	4
Clustering-based subsystems	Clustering-based subsystems	CBSS-292415.3.peg.2341	5
Clustering-based subsystems	Clustering-based subsystems	CBSS-296591.1.peg.2330	14
Clustering-based subsystems	Clustering-based subsystems	CBSS-312309.3.peg.1965	62
Clustering-based subsystems	Clustering-based subsystems	CBSS-316057.3.peg.3521	42
Clustering-based subsystems	Clustering-based subsystems	CBSS-316057.3.peg.563	1
Clustering-based subsystems	Clustering-based subsystems	CBSS-316273.3.peg.227	92
Clustering-based subsystems	Clustering-based subsystems	CBSS-316279.3.peg.746	34
Clustering-based subsystems	Clustering-based subsystems	CBSS-316407.3.peg.2816	1
Clustering-based subsystems	Clustering-based subsystems	CBSS-320372.3.peg.6046	65
Clustering-based subsystems	Clustering-based subsystems	CBSS-323097.3.peg.2594	23
Clustering-based subsystems	Clustering-based subsystems	CBSS-335283.3.peg.454	230
Clustering-based subsystems	Clustering-based subsystems	CBSS-342610.3.peg.1794	7
Clustering-based subsystems	Clustering-based subsystems	CBSS-345072.3.peg.1318	4
Clustering-based subsystems	Clustering-based subsystems	CBSS-393123.3.peg.2365	7
Clustering-based subsystems	Clustering-based subsystems	CBSS-393131.3.peg.612	3
Clustering-based subsystems	Clustering-based subsystems	CBSS-393133.3.peg.2787	3
Clustering-based subsystems	Clustering-based subsystems	CBSS-56780.10.peg.1536	80
Clustering-based subsystems	Clustering-based subsystems	CBSS-630.2.peg.3360	64
Carbohydrates	Clustering-based subsystems	Cluster_Ytf_and_putative_sugar_transporter	17
Clustering-based subsystems	Clustering-based subsystems	Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families	88
Clustering-based subsystems	Clustering-based subsystems	Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	136
Clustering-based subsystems	Clustering-based subsystems	EC49-61	1
Clustering-based subsystems	Clustering-based subsystems	EC699-706	46
Carbohydrates	Clustering-based subsystems	Unknown_sugar_utilization_(cluster_yphABCDEFG)	6
Cofactors, Vitamins, Prosthetic Groups, Pigments	Coenzyme A	Coenzyme_A_Biosynthesis	206
Clustering-based subsystems	Cytochrome biogenesis	CBSS-196164.1.peg.1690	271
Clustering-based subsystems	Cytochrome biogenesis	CBSS-196164.1.peg.461	21
Clustering-based subsystems	D-tyrosyl-tRNA(Tyr) deacylase (EC 3.1.-.-) cluster	CBSS-342610.3.peg.283	4
DNA Metabolism	DNA Metabolism	Conjugative_transposon,_Bacteroidales	253
DNA Metabolism	DNA Metabolism	DNA_structural_proteins,_bacterial	1
DNA Metabolism	DNA Metabolism	Restriction-Modification_System	50
DNA Metabolism	DNA Metabolism	Type_I_Restriction-Modification	5
DNA Metabolism	DNA Metabolism	YcfH	37
Clustering-based subsystems	DNA polymerase III epsilon cluster	CBSS-342610.3.peg.1536	7
DNA Metabolism	DNA repair	2-phosphoglycolate_salvage	1
DNA Metabolism	DNA repair	DNA_Repair_Base_Excision	230
DNA Metabolism	DNA repair	DNA_repair,_UvrABC_system	409
DNA Metabolism	DNA repair	DNA_repair,_bacterial	560
DNA Metabolism	DNA repair	DNA_repair,_bacterial_RecFOR_pathway	135
DNA Metabolism	DNA replication	DNA-replication	581
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_I,_ATP-independent	34
DNA Metabolism	DNA replication	DNA_topoisomerases,_Type_II,_ATP-dependent	5
Stress Response	Detoxification	D-tyrosyl-tRNA(Tyr)_deacylase	7
Nucleosides and Nucleotides	Detoxification	Nudix_proteins_(nucleoside_triphosphate_hydrolases)	46
Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism	169
Carbohydrates	Di- and oligosaccharides	Fructooligosaccharides(FOS)_and_Raffinose_Utilization	643
Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization	303
Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	254
Carbohydrates	Di- and oligosaccharides	Melibiose_Utilization	2
Carbohydrates	Di- and oligosaccharides	Sucrose_Metabolism	347
Carbohydrates	Di- and oligosaccharides	Sucrose_utilization	128
Carbohydrates	Di- and oligosaccharides	Trehalose_Biosynthesis	29
Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization	17
Respiration	Electron accepting reactions	Anaerobic_respiratory_reductases	10
Respiration	Electron accepting reactions	Terminal_cytochrome_oxidases	13
Respiration	Electron accepting reactions	trimethylamine_N-oxide_(TMAO)_reductase	16
Respiration	Electron donating reactions	Hydrogenases	12
Respiration	Electron donating reactions	Membrane-bound_Ni,_Fe-hydrogenase	1
Respiration	Electron donating reactions	Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes	85
Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	11
Respiration	Electron donating reactions	Respiratory_Complex_I	110
Respiration	Electron donating reactions	Respiratory_dehydrogenases_1	15
Respiration	Electron donating reactions	Succinate_dehydrogenase	40
Fatty Acids and Lipids	Fatty Acids and Lipids	Polyhydroxybutyrate_metabolism	17
Clustering-based subsystems	Fatty acid metabolic cluster	CBSS-218491.3.peg.427	76
Clustering-based subsystems	Fatty acid metabolic cluster	CBSS-246196.1.peg.364	5
Fatty Acids and Lipids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	394
Fatty Acids and Lipids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	69
Fatty Acids and Lipids	Fatty acids	Unsaturated_Fatty_Acid_Metabolism	2
Fatty Acids and Lipids	Fatty acids	carnitine_metabolism	6
Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S clusters	Fe-S_cluster_assembly	104
Carbohydrates	Fermentation	Acetoin,_butanediol_metabolism	35
Carbohydrates	Fermentation	Acetyl-CoA_fermentation_to_Butyrate	17
Carbohydrates	Fermentation	Butanol_Biosynthesis	53
Carbohydrates	Fermentation	Fermentations:_Lactate	353
Carbohydrates	Fermentation	Fermentations:_Mixed_acid	276
Clustering-based subsystems	Flagella protein?	CBSS-323098.3.peg.2823	1
Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum	56
Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	5-FCL-like_protein	72
Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Folate_Biosynthesis	417
Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Molybdopterin_biosynthesis	2
Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Pterin_metabolism_3	5
Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	YgfZ	49
Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis	122
Cell Wall and Capsule	Gram-Negative cell wall components	Capsular_heptose_biosynthesis	2
Cell Wall and Capsule	Gram-Negative cell wall components	KDO2-Lipid_A_biosynthesis	35
Cell Wall and Capsule	Gram-Negative cell wall components	LOS_core_oligosaccharide_biosynthesis	21
Cell Wall and Capsule	Gram-Negative cell wall components	Lipid_A-Ara4N_pathway_(_Polymyxin_resistance_)	8
Cell Wall and Capsule	Gram-Negative cell wall components	Lipopolysaccharide_assembly	26
Cell Wall and Capsule	Gram-Negative cell wall components	Major_Outer_Membrane_Proteins	7
Cell Wall and Capsule	Gram-Negative cell wall components	Outer_membrane	10
Cell Wall and Capsule	Gram-Negative cell wall components	Perosamine_Synthesis_Vibrio	4
Cell Wall and Capsule	Gram-Positive cell wall components	D-Alanyl_Lipoteichoic_Acid_Biosynthesis	8
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic_and_lipoteichoic_acids_biosynthesis	19
Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic_acid_biosynthesis	2
Amino Acids and Derivatives	Histidine Metabolism	Histidine_Biosynthesis	412
Amino Acids and Derivatives	Histidine Metabolism	Histidine_Degradation	66
Clustering-based subsystems	Hypothetical associated with RecF	Hypothetical_Coupled_to_RecF	2
Clustering-based subsystems	Hypothetical in Lysine biosynthetic cluster	CBSS-323850.3.peg.3269	20
Clustering-based subsystems	Hypothetical lipase related to Phosphatidate metabolism	CBSS-316407.3.peg.1371	75
Clustering-based subsystems	Hypothetical protein possible functionally linked with Alanyl-tRNA synthetase	CBSS-257314.1.peg.488	100
Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic_Sulfur_Assimilation	2
Sulfur Metabolism	Inorganic sulfur assimilation	Sulfate_assimilation	8
Virulence	Invasion and intracellular resistance	Listeria_surface_proteins:_Internalin-like_proteins	1
Virulence	Iron Scavenging Mechanisms	Aerobactin_siderophore_biosynthesis	1
Virulence	Iron Scavenging Mechanisms	Campylobacter_Iron_Metabolism	3
Virulence	Iron Scavenging Mechanisms	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives	1
Virulence	Iron Scavenging Mechanisms	Hemin_transport_system	8
Virulence	Iron Scavenging Mechanisms	Siderophore_Yersiniabactin_Biosynthesis	30
Virulence	Iron Scavenging Mechanisms	Siderophore_enterobactin_biosynthesis_and_ferric_enterbactin_transport	38
Virulence	Iron Scavenging Mechanisms	Transport_of_Iron	51
Clustering-based subsystems	Isoprenoid/cell wall biosynthesis: PREDICTED UNDECAPRENYL DIPHOSPHATE PHOSPHATASE	CBSS-83331.1.peg.3039	193
Cofactors, Vitamins, Prosthetic Groups, Pigments	Isoprenoids	Isoprenoid_Biosynthesis	230
Cofactors, Vitamins, Prosthetic Groups, Pigments	Lipoic acid	Lipoic_acid_metabolism	31
Clustering-based subsystems	Lipoprotein B cluster	CBSS-221988.1.peg.2137	6
Membrane Transport	Lipoprotein sorting	Lipoprotein_sorting_system	4
Protein Metabolism	Lipoproteins	Lipoprotein_Biosynthesis	33
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine_Biosynthesis	8
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_Biosynthesis_DAP_Pathway	432
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine_degradation	10
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Biosynthesis	633
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage	1
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Superpathway_of_cysteine_biosynthesis	7
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Threonine_and_Homoserine_Biosynthesis	338
Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Threonine_degradation	167
Clustering-based subsystems	Lysine, threonine, methionine, and cysteine	YeiH	7
Membrane Transport	Membrane Transport	Choline_Transport	5
Membrane Transport	Membrane Transport	Cryptic_ferrous_iron_transporter_EfeUOB	5
Membrane Transport	Membrane Transport	ECF_class_transporters	185
Membrane Transport	Membrane Transport	Phosphoglycerate_transport_system	2
Membrane Transport	Membrane Transport	Potassium_homeostasis	91
Membrane Transport	Membrane Transport	Transport_of_Manganese	50
Membrane Transport	Membrane Transport	Transport_of_Zinc	116
Metabolism of Aromatic Compounds	Metabolism of Aromatic Compounds	Aromatic_Amin_Catabolism	3
Metabolism of Aromatic Compounds	Metabolism of Aromatic Compounds	Salicylate_and_gentisate_catabolism	1
Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	4-Hydroxyphenylacetic_acid_catabolic_pathway	1
Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Phenylacetate_pathway_of_aromatic_compound_degradation	17
Miscellaneous	Miscellaneous	Biolumenescence	1
Miscellaneous	Miscellaneous	Transporters_In_Models	370
Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	1
Carbohydrates	Monosaccharides	D-Galacturonate_Utilization	9
Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	20
Carbohydrates	Monosaccharides	D-Tagatose_and_Galactitol_Utilization	6
Carbohydrates	Monosaccharides	D-allose_utilization	3
Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism	2
Carbohydrates	Monosaccharides	D-galactonate_catabolism	9
Carbohydrates	Monosaccharides	D-gluconate_and_ketogluconates_metabolism	150
Carbohydrates	Monosaccharides	D-ribose_utilization	75
Carbohydrates	Monosaccharides	Deoxyribose_and_Deoxynucleoside_Catabolism	28
Carbohydrates	Monosaccharides	Fructose_utilization	5
Carbohydrates	Monosaccharides	L-Arabinose_utilization	72
Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	18
Carbohydrates	Monosaccharides	L-fucose_utilization	40
Carbohydrates	Monosaccharides	L-fucose_utilization_temp	11
Carbohydrates	Monosaccharides	L-rhamnose_utilization	8
Carbohydrates	Monosaccharides	Lactose_utilization	40
Carbohydrates	Monosaccharides	Mannitol_Utilization	9
Carbohydrates	Monosaccharides	Mannose_Metabolism	89
Carbohydrates	Monosaccharides	Xylose_utilization	81
Motility and Chemotaxis	Motility and Chemotaxis	Bacterial_Chemotaxis	144
Cell Wall and Capsule	Multi-enzyme complex	Cellulosome	94
Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP	NAD_and_NADP_cofactor_biosynthesis_global	317
Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP	NAD_consumption	1
Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP	NAD_regulation	33
Nitrogen Metabolism	Nitrogen Metabolism	Allantoin_degradation	70
Nitrogen Metabolism	Nitrogen Metabolism	Ammonia_assimilation	11
Nitrogen Metabolism	Nitrogen Metabolism	Nitrate_and_nitrite_ammonification	39
Nitrogen Metabolism	Nitrogen Metabolism	Nitrosative_stress	6
Nucleosides and Nucleotides	Nucleosides and Nucleotides	De_Novo_Pyrimidine_Synthesis	399
Nucleosides and Nucleotides	Nucleosides and Nucleotides	Hydantoin_metabolism	2
Nucleosides and Nucleotides	Nucleosides and Nucleotides	Purine_Utilization	125
Nucleosides and Nucleotides	Nucleosides and Nucleotides	Ribonucleotide_reduction	331
Carbohydrates	One-carbon Metabolism	One-carbon_metabolism_by_tetrahydropterines	9
Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle	46
Carbohydrates	Organic acids	Alpha-acetolactate_operon	1
Carbohydrates	Organic acids	Citrate_Metabolism,_Transport,_and_Regulation	12
Carbohydrates	Organic acids	Glycerate_metabolism	87
Carbohydrates	Organic acids	Lactate_utilization	43
Carbohydrates	Organic acids	Methylcitrate_cycle	1
Carbohydrates	Organic acids	Propanediol_utilization	8
Carbohydrates	Organic acids	Propionyl-CoA_to_Succinyl-CoA_Module	23
Carbohydrates	Organic acids	Tricarballylate_Utilization	10
Sulfur Metabolism	Organic sulfur assimilation	Alkanesulfonate_assimilation	6
Sulfur Metabolism	Organic sulfur assimilation	Taurine_Utilization	2
Amino Acids and Derivatives	Osmotic stress	Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	36
Stress Response	Osmotic stress	Osmoregulation	44
Stress Response	Osmotic stress	Synthesis_of_osmoregulated_periplasmic_glucans	7
Stress Response	Oxidative stress	Glutathione_Redox_Metabolism	11
Stress Response	Oxidative stress	Oxidative_stress	64
Stress Response	Oxidative stress	Protection_from_Reactive_Oxygen_Species	5
Stress Response	Oxidative stress	Redox-dependent_regulation_of_nucleus_processes	39
Stress Response	Oxidative stress	Regulation_of_Oxidative_Stress_Response	2
Stress Response	Oxidative stress	Rubrerythrin	2
Virulence	Pathogenicity islands	Staphylococcal_pathogenicity_islands_SaPI	1
Stress Response	Periplasmic Stress	Periplasmic_Stress_Response	10
Fatty Acids and Lipids	Phospholipids	Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	30
Phosphorus Metabolism	Phosphorus Metabolism	Alkylphosphonate_utilization	15
Phosphorus Metabolism	Phosphorus Metabolism	High_affinity_phosphate_transporter_and_control_of_PHO_regulon	318
Phosphorus Metabolism	Phosphorus Metabolism	Phosphate_metabolism	412
Phosphorus Metabolism	Phosphorus Metabolism	Phosphoenolpyruvate_phosphomutase	26
Phosphorus Metabolism	Phosphorus Metabolism	Phosphonate_metabolism	11
Clustering-based subsystems	Pigment biosynthesis	CBSS-176299.3.peg.235	4
Clustering-based subsystems	PmbA Related Hypothetical	PmbA_and_a_Hypothetical_Protein	9
Virulence	Posttranslational modification	N-linked_Glycosylation_in_Bacteria	6
Potassium metabolism	Potassium metabolism	Glutathione-regulated_potassium-efflux_system_and_associated_functions	197
Clustering-based subsystems	Probably GTP or GMP signaling related	CBSS-176299.4.peg.1292	102
Clustering-based subsystems	Probably Pyrimidine biosynthesis-related	CBSS-306254.1.peg.1508	50
Clustering-based subsystems	Probably Ybbk-related hypothetical membrane proteins	CBSS-316057.3.peg.659	37
Clustering-based subsystems	Probably organic hydroperoxide resistance related hypothetical protein	CBSS-269482.1.peg.1294	79
Amino Acids and Derivatives	Proline and 4-hydroxyproline	A_Hypothetical_Protein_Related_to_Proline_Metabolism	1
Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline,_4-hydroxyproline_uptake_and_utilization	199
Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline_Synthesis	5
Virulence	Prophage, Transposon	IbrA_and_IbrB:_co-activators_of_prophage_gene_expression	15
Protein Metabolism	Protein biosynthesis	Asp-tRNA(Asn)_transamidation	199
Protein Metabolism	Protein biosynthesis	Iojap	55
Protein Metabolism	Protein biosynthesis	Ribosome_LSU_bacterial	437
Protein Metabolism	Protein biosynthesis	Ribosome_SSU_bacterial	180
Protein Metabolism	Protein biosynthesis	Ribosome_biogenesis_bacterial	203
Protein Metabolism	Protein biosynthesis	Translation_elongation_factor_G_family	23
Protein Metabolism	Protein biosynthesis	Translation_factors_bacterial	115
Protein Metabolism	Protein biosynthesis	Universal_GTPases	416
Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation	1513
Protein Metabolism	Protein degradation	Proteasome_bacterial	121
Protein Metabolism	Protein degradation	Protein_degradation	271
Protein Metabolism	Protein degradation	Proteolysis_in_bacteria,_ATP-dependent	9
Clustering-based subsystems	Protein export?	CBSS-393121.3.peg.2760	258
Protein Metabolism	Protein folding	GroEL_GroES	67
Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	5
Protein Metabolism	Protein folding	Protein_chaperones	358
Protein Metabolism	Protein processing and modification	Inteins	1
Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria	9
Nucleosides and Nucleotides	Purines	De_Novo_Purine_Biosynthesis	490
Nucleosides and Nucleotides	Purines	Purine_conversions	391
Nucleosides and Nucleotides	Purines	Purine_nucleotide_synthesis_regulator	1
Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	34
Clustering-based subsystems	Putative asociate of RNA polymerase sigma-54 factor rpoN	CBSS-316057.3.peg.1308	34
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	9
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	149
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	4
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	174
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	68
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	1
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	8
